guid,voucher_guid,stock_item_name,qty_qtl,rate
AV01015-1,AV01015,Rice Husk,2631.0,1938
AV01016-1,AV01016,Rice Husk,2746.0,1982
AV01017-1,AV01017,Rice Husk,2300.0,1993
AV01018-1,AV01018,Rice Husk,2332.0,1947
AV01019-1,AV01019,Rice Husk,2858.0,1985
AV01020-1,AV01020,Rice Husk,2205.0,1991
AV01021-1,AV01021,Rice Husk,2796.0,1916
AV01022-1,AV01022,Rice Husk,2581.0,2020
AV01023-1,AV01023,Rice Husk,2620.0,1955
AV01024-1,AV01024,Rice Husk,2352.0,2017
AV01025-1,AV01025,Rice Husk,2342.0,1997
AV01026-1,AV01026,Rice Husk,2290.0,1951
AV01027-1,AV01027,Rice Husk,2183.0,2022
AV01028-1,AV01028,Rice Husk,2592.0,1922
AV01029-1,AV01029,Rice Husk,2496.0,1993
AV01030-1,AV01030,Rice Husk,2586.0,1972
AV01031-1,AV01031,Rice Husk,2436.0,2009
AV01032-1,AV01032,Rice Husk,2417.0,1989
AV01033-1,AV01033,Rice Husk,2872.0,1964
AV01034-1,AV01034,Rice Husk,2533.0,2015
AV01035-1,AV01035,Rice Husk,2217.0,2012
AV01036-1,AV01036,Rice Husk,2996.0,2018
AV01037-1,AV01037,Mustard Stalk,3772.0,2310
AV01038-1,AV01038,Mustard Stalk,3569.0,2267
AV01039-1,AV01039,Mustard Stalk,4146.0,2207
AV01040-1,AV01040,Mustard Stalk,4073.0,2308
AV01041-1,AV01041,Mustard Stalk,4087.0,2228
AV01042-1,AV01042,Mustard Stalk,3648.0,2286
AV01043-1,AV01043,Mustard Stalk,3137.0,2295
AV01044-1,AV01044,Mustard Stalk,3424.0,2270
AV01045-1,AV01045,Mustard Stalk,3281.0,2251
AV01046-1,AV01046,Mustard Stalk,3449.0,2226
AV01047-1,AV01047,Mustard Stalk,3864.0,2293
AV01048-1,AV01048,Mustard Stalk,3443.0,2297
AV01049-1,AV01049,Mustard Stalk,3475.0,2309
AV01050-1,AV01050,Mustard Stalk,4026.0,2248
AV01051-1,AV01051,Mustard Stalk,3656.0,2275
AV01052-1,AV01052,Mustard Stalk,3702.0,2217
AV01053-1,AV01053,Mustard Stalk,4288.0,2300
AV01054-1,AV01054,Mustard Stalk,4193.0,2328
AV01055-1,AV01055,Mustard Stalk,3259.0,2243
AV01056-1,AV01056,Rice Husk,2410.0,2005
AV01057-1,AV01057,Rice Husk,2389.0,2015
AV01058-1,AV01058,Rice Husk,2345.0,2008
AV01059-1,AV01059,Rice Husk,2570.0,2114
AV01060-1,AV01060,Rice Husk,2567.0,2103
AV01061-1,AV01061,Rice Husk,2332.0,2092
AV01062-1,AV01062,Rice Husk,2972.0,2049
AV01063-1,AV01063,Rice Husk,2760.0,2040
AV01064-1,AV01064,Rice Husk,2531.0,2081
AV01065-1,AV01065,Rice Husk,2348.0,2121
AV01066-1,AV01066,Rice Husk,2375.0,2073
AV01067-1,AV01067,Rice Husk,3084.0,2096
AV01068-1,AV01068,Rice Husk,2899.0,2052
AV01069-1,AV01069,Rice Husk,2549.0,2052
AV01070-1,AV01070,Rice Husk,2711.0,2038
AV01071-1,AV01071,Rice Husk,2683.0,2114
AV01072-1,AV01072,Rice Husk,2820.0,2060
AV01073-1,AV01073,Rice Husk,3150.0,2048
AV01074-1,AV01074,Rice Husk,2932.0,2032
AV01075-1,AV01075,Rice Husk,2672.0,2049
AV01076-1,AV01076,Rice Husk,2723.0,2093
AV01077-1,AV01077,Rice Husk,2854.0,2071
AV01078-1,AV01078,Rice Husk,2545.0,2097
AV01079-1,AV01079,Rice Husk,3128.0,2073
AV01080-1,AV01080,Rice Husk,2784.0,2106
AV01081-1,AV01081,Rice Husk,3044.0,2054
AV01082-1,AV01082,Rice Husk,2911.0,2036
AV01083-1,AV01083,Rice Husk,2883.0,2039
AV01084-1,AV01084,Rice Husk,2933.0,2073
AV01085-1,AV01085,Rice Husk,2916.0,2024
AV01086-1,AV01086,Rice Husk,2860.0,2071
AV01087-1,AV01087,Rice Husk,2528.0,2103
AV01088-1,AV01088,Rice Husk,2526.0,2029
AV01089-1,AV01089,Rice Husk,2937.0,2073
AV01090-1,AV01090,Rice Husk,2311.0,2061
AV01091-1,AV01091,Rice Husk,2582.0,2083
AV01092-1,AV01092,Rice Husk,2696.0,2037
AV01093-1,AV01093,Rice Husk,2317.0,2094
AV01094-1,AV01094,Rice Husk,3087.0,2050
AV01095-1,AV01095,Rice Husk,2703.0,2082
AV01096-1,AV01096,Rice Husk,2890.0,2093
AV01097-1,AV01097,Rice Husk,2665.0,2045
AV01098-1,AV01098,Rice Husk,3011.0,2108
AV01099-1,AV01099,Rice Husk,2684.0,2010
AV01100-1,AV01100,Rice Husk,2333.0,2020
AV01101-1,AV01101,Rice Husk,2743.0,2051
AV01102-1,AV01102,Rice Husk,2697.0,2022
AV01103-1,AV01103,Rice Husk,2967.0,2038
AV01104-1,AV01104,Rice Husk,2585.0,2068
AV01105-1,AV01105,Rice Husk,2635.0,2100
AV01106-1,AV01106,Rice Husk,2459.0,2097
AV01107-1,AV01107,Rice Husk,2879.0,2019
AV01108-1,AV01108,Rice Husk,2707.0,2121
AV01109-1,AV01109,Rice Husk,2833.0,2069
AV01110-1,AV01110,Rice Husk,2302.0,2040
AV01111-1,AV01111,Rice Husk,2790.0,2016
AV01112-1,AV01112,Rice Husk,2751.0,2117
AV01113-1,AV01113,Rice Husk,2401.0,2067
AV01114-1,AV01114,Mustard Stalk,2737.0,2409
AV01115-1,AV01115,Mustard Stalk,3356.0,2435
AV01116-1,AV01116,Mustard Stalk,2721.0,2377
AV01117-1,AV01117,Mustard Stalk,2897.0,2314
AV01118-1,AV01118,Mustard Stalk,3502.0,2350
AV01119-1,AV01119,Mustard Stalk,2697.0,2380
AV01120-1,AV01120,Mustard Stalk,2766.0,2414
AV01121-1,AV01121,Mustard Stalk,3419.0,2404
AV01122-1,AV01122,Mustard Stalk,2907.0,2339
AV01123-1,AV01123,Mustard Stalk,2908.0,2389
AV01124-1,AV01124,Mustard Stalk,2724.0,2330
AV01125-1,AV01125,Mustard Stalk,2901.0,2353
AV01126-1,AV01126,Mustard Stalk,3481.0,2312
AV01127-1,AV01127,Mustard Stalk,2733.0,2326
AV01128-1,AV01128,Mustard Stalk,3312.0,2368
AV01129-1,AV01129,Mustard Stalk,3534.0,2340
AV01130-1,AV01130,Mustard Stalk,3309.0,2423
AV01131-1,AV01131,Mustard Stalk,3312.0,2377
AV01132-1,AV01132,Mustard Stalk,3228.0,2321
AV01133-1,AV01133,Mustard Stalk,2494.0,2320
AV01134-1,AV01134,Rice Husk,2303.0,2123
AV01135-1,AV01135,Rice Husk,2189.0,2068
AV01136-1,AV01136,Rice Husk,2200.0,2078
AV01137-1,AV01137,Rice Husk,2132.0,2137
AV01138-1,AV01138,Rice Husk,1763.0,2180
AV01139-1,AV01139,Rice Husk,2078.0,2092
AV01140-1,AV01140,Rice Husk,2226.0,2140
AV01141-1,AV01141,Rice Husk,2185.0,2080
AV01142-1,AV01142,Rice Husk,2218.0,2059
AV01143-1,AV01143,Rice Husk,2117.0,2112
AV01144-1,AV01144,Rice Husk,1727.0,2069
AV01145-1,AV01145,Rice Husk,1769.0,2129
AV01146-1,AV01146,Rice Husk,1890.0,2102
AV01147-1,AV01147,Rice Husk,1892.0,2172
AV01148-1,AV01148,Rice Husk,1709.0,2066
AV01149-1,AV01149,Rice Husk,2039.0,2156
AV01150-1,AV01150,Rice Husk,2012.0,2083
AV01151-1,AV01151,Rice Husk,2215.0,2158
AV01152-1,AV01152,Rice Husk,1786.0,2118
AV01153-1,AV01153,Rice Husk,1954.0,2086
AV01154-1,AV01154,Rice Husk,2012.0,2091
AV01155-1,AV01155,Rice Husk,2052.0,2062
AV01156-1,AV01156,Rice Husk,2306.0,2115
AV01157-1,AV01157,Rice Husk,1952.0,2078
AV01158-1,AV01158,Rice Husk,1913.0,2064
AV01159-1,AV01159,Rice Husk,2179.0,2149
AV01160-1,AV01160,Rice Husk,1985.0,2138
AV01161-1,AV01161,Rice Husk,1946.0,2094
AV01162-1,AV01162,Rice Husk,2022.0,2127
AV01163-1,AV01163,Rice Husk,2308.0,2113
AV01164-1,AV01164,Rice Husk,1741.0,2083
AV01165-1,AV01165,Rice Husk,2028.0,2114
AV01166-1,AV01166,Rice Husk,1877.0,2153
AV01167-1,AV01167,Rice Husk,2193.0,2083
AV01168-1,AV01168,Rice Husk,2003.0,2067
AV01169-1,AV01169,Rice Husk,2208.0,2172
AV01170-1,AV01170,Rice Husk,1800.0,2135
AV01171-1,AV01171,Rice Husk,1893.0,2090
AV01172-1,AV01172,Rice Husk,1820.0,2154
AV01173-1,AV01173,Rice Husk,2273.0,2136
AV01174-1,AV01174,Rice Husk,1863.0,2169
AV01175-1,AV01175,Rice Husk,2123.0,2135
AV01176-1,AV01176,Rice Husk,2108.0,2141
AV01177-1,AV01177,Rice Husk,2247.0,2104
AV01178-1,AV01178,Rice Husk,2225.0,2135
AV01179-1,AV01179,Rice Husk,1784.0,2114
AV01180-1,AV01180,Rice Husk,1905.0,2162
AV01181-1,AV01181,Rice Husk,2114.0,2104
AV01182-1,AV01182,Rice Husk,1712.0,2148
AV01183-1,AV01183,Rice Husk,2288.0,2099
AV01184-1,AV01184,Rice Husk,2241.0,2128
AV01185-1,AV01185,Rice Husk,2249.0,2131
AV01186-1,AV01186,Rice Husk,2059.0,2149
AV01187-1,AV01187,Rice Husk,1730.0,2148
AV01188-1,AV01188,Rice Husk,2106.0,2098
AV01189-1,AV01189,Rice Husk,2011.0,2144
AV01190-1,AV01190,Rice Husk,1988.0,2080
AV01191-1,AV01191,Rice Husk,2012.0,2166
AV01192-1,AV01192,Rice Husk,1962.0,2106
AV01193-1,AV01193,Rice Husk,2107.0,2158
AV01194-1,AV01194,Rice Husk,2213.0,2161
AV01195-1,AV01195,Rice Husk,2197.0,2135
AV01196-1,AV01196,Rice Husk,2140.0,2082
AV01197-1,AV01197,Rice Husk,1862.0,2062
AV01198-1,AV01198,Rice Husk,2009.0,2073
AV01199-1,AV01199,Rice Husk,1925.0,2099
AV01200-1,AV01200,Rice Husk,2106.0,2083
AV01201-1,AV01201,Rice Husk,2052.0,2182
AV01202-1,AV01202,Rice Husk,1663.0,2140
AV01203-1,AV01203,Rice Husk,2003.0,2153
AV01204-1,AV01204,Rice Husk,1817.0,2169
AV01205-1,AV01205,Rice Husk,2012.0,2095
AV01206-1,AV01206,Rice Husk,1874.0,2059
AV01207-1,AV01207,Rice Husk,2069.0,2123
AV01208-1,AV01208,Rice Husk,1728.0,2100
AV01209-1,AV01209,Rice Husk,1863.0,2078
AV01210-1,AV01210,Rice Husk,1888.0,2075
AV01211-1,AV01211,Mustard Stalk,3944.0,2500
AV01212-1,AV01212,Mustard Stalk,3974.0,2486
AV01213-1,AV01213,Mustard Stalk,3220.0,2460
AV01214-1,AV01214,Mustard Stalk,3873.0,2382
AV01215-1,AV01215,Mustard Stalk,4075.0,2509
AV01216-1,AV01216,Mustard Stalk,4175.0,2406
AV01217-1,AV01217,Mustard Stalk,3734.0,2501
AV01218-1,AV01218,Mustard Stalk,3938.0,2400
AV01219-1,AV01219,Mustard Stalk,3286.0,2412
AV01220-1,AV01220,Mustard Stalk,4115.0,2440
AV01221-1,AV01221,Mustard Stalk,3750.0,2401
AV01222-1,AV01222,Mustard Stalk,3340.0,2377
AV01223-1,AV01223,Mustard Stalk,3462.0,2468
AV01224-1,AV01224,Mustard Stalk,4341.0,2386
AV01225-1,AV01225,Mustard Stalk,3397.0,2480
AV01226-1,AV01226,Mustard Stalk,3720.0,2440
AV01227-1,AV01227,Rice Husk,3938.0,2121
AV01228-1,AV01228,Rice Husk,4011.0,2160
AV01229-1,AV01229,Rice Husk,3397.0,2137
AV01230-1,AV01230,Rice Husk,4223.0,2188
AV01231-1,AV01231,Rice Husk,3344.0,2187
AV01232-1,AV01232,Rice Husk,3874.0,2227
AV01233-1,AV01233,Rice Husk,3192.0,2195
AV01234-1,AV01234,Rice Husk,4027.0,2165
AV01235-1,AV01235,Rice Husk,3443.0,2162
AV01236-1,AV01236,Rice Husk,3256.0,2232
AV01237-1,AV01237,Rice Husk,3968.0,2199
AV01238-1,AV01238,Rice Husk,3750.0,2198
AV01239-1,AV01239,Rice Husk,3649.0,2206
AV01240-1,AV01240,Rice Husk,4202.0,2220
AV01241-1,AV01241,Rice Husk,3459.0,2158
AV01242-1,AV01242,Rice Husk,4122.0,2208
AV01243-1,AV01243,Rice Husk,3204.0,2182
AV01244-1,AV01244,Rice Husk,3667.0,2162
AV01245-1,AV01245,Rice Husk,3520.0,2231
AV01246-1,AV01246,Rice Husk,3272.0,2129
AV01247-1,AV01247,Rice Husk,3616.0,2121
AV01248-1,AV01248,Rice Husk,3654.0,2224
AV01249-1,AV01249,Rice Husk,3458.0,2191
AV01250-1,AV01250,Rice Husk,3770.0,2176
AV01251-1,AV01251,Rice Husk,4167.0,2194
AV01252-1,AV01252,Rice Husk,3675.0,2150
AV01253-1,AV01253,Rice Husk,4061.0,2127
AV01254-1,AV01254,Rice Husk,4170.0,2145
AV01255-1,AV01255,Rice Husk,3275.0,2194
AV01256-1,AV01256,Rice Husk,3336.0,2190
AV01257-1,AV01257,Rice Husk,4036.0,2185
AV01258-1,AV01258,Rice Husk,4288.0,2243
AV01259-1,AV01259,Rice Husk,4127.0,2193
AV01260-1,AV01260,Rice Husk,3787.0,2187
AV01261-1,AV01261,Rice Husk,3326.0,2187
AV01262-1,AV01262,Rice Husk,3960.0,2119
AV01263-1,AV01263,Rice Husk,4119.0,2120
AV01264-1,AV01264,Rice Husk,3866.0,2232
AV01265-1,AV01265,Rice Husk,4002.0,2158
AV01266-1,AV01266,Rice Husk,4024.0,2217
AV01267-1,AV01267,Rice Husk,3467.0,2157
AV01268-1,AV01268,Rice Husk,3157.0,2232
AV01269-1,AV01269,Mustard Stalk,2191.0,2547
AV01270-1,AV01270,Mustard Stalk,2042.0,2453
AV01271-1,AV01271,Mustard Stalk,2545.0,2491
AV01272-1,AV01272,Mustard Stalk,2417.0,2504
AV01273-1,AV01273,Mustard Stalk,2480.0,2444
AV01274-1,AV01274,Mustard Stalk,2113.0,2584
AV01275-1,AV01275,Mustard Stalk,2401.0,2481
AV01276-1,AV01276,Mustard Stalk,2046.0,2584
AV01277-1,AV01277,Mustard Stalk,2422.0,2487
AV01278-1,AV01278,Mustard Stalk,2053.0,2518
AV01279-1,AV01279,Mustard Stalk,1938.0,2473
AV01280-1,AV01280,Mustard Stalk,2196.0,2471
AV01281-1,AV01281,Mustard Stalk,2601.0,2515
AV01282-1,AV01282,Mustard Stalk,2319.0,2493
AV01283-1,AV01283,Mustard Stalk,2504.0,2486
AV01284-1,AV01284,Mustard Stalk,2363.0,2467
AV01285-1,AV01285,Mustard Stalk,2093.0,2575
AV01286-1,AV01286,Mustard Stalk,2209.0,2584
AV01287-1,AV01287,Mustard Stalk,2484.0,2566
AV01288-1,AV01288,Mustard Stalk,2108.0,2534
AV01289-1,AV01289,Mustard Stalk,2082.0,2582
AV01290-1,AV01290,Mustard Stalk,2467.0,2545
AV01291-1,AV01291,Mustard Stalk,1965.0,2503
AV01292-1,AV01292,Mustard Stalk,2037.0,2505
AV01293-1,AV01293,Mustard Stalk,2359.0,2533
AV01294-1,AV01294,Mustard Stalk,2144.0,2505
AV01295-1,AV01295,Mustard Stalk,2422.0,2582
AV01296-1,AV01296,Rice Husk,2941.0,2259
AV01297-1,AV01297,Rice Husk,3318.0,2319
AV01298-1,AV01298,Rice Husk,2629.0,2212
AV01299-1,AV01299,Rice Husk,3190.0,2210
AV01300-1,AV01300,Rice Husk,3218.0,2259
AV01301-1,AV01301,Rice Husk,3423.0,2292
AV01302-1,AV01302,Rice Husk,2702.0,2247
AV01303-1,AV01303,Rice Husk,3173.0,2222
AV01304-1,AV01304,Rice Husk,3445.0,2276
AV01305-1,AV01305,Rice Husk,2965.0,2239
AV01306-1,AV01306,Rice Husk,3447.0,2333
AV01307-1,AV01307,Rice Husk,3048.0,2287
AV01308-1,AV01308,Rice Husk,2665.0,2218
AV01309-1,AV01309,Rice Husk,3079.0,2324
AV01310-1,AV01310,Rice Husk,3092.0,2252
AV01311-1,AV01311,Rice Husk,3446.0,2318
AV01312-1,AV01312,Rice Husk,2893.0,2204
AV01313-1,AV01313,Rice Husk,2718.0,2324
AV01314-1,AV01314,Rice Husk,3281.0,2268
AV01315-1,AV01315,Rice Husk,3071.0,2294
AV01316-1,AV01316,Rice Husk,2975.0,2209
AV01317-1,AV01317,Rice Husk,2691.0,2305
AV01318-1,AV01318,Rice Husk,3412.0,2275
AV01319-1,AV01319,Rice Husk,3114.0,2252
AV01320-1,AV01320,Rice Husk,2902.0,2219
AV01321-1,AV01321,Rice Husk,3361.0,2262
AV01322-1,AV01322,Rice Husk,2992.0,2251
AV01323-1,AV01323,Rice Husk,3340.0,2273
AV01324-1,AV01324,Rice Husk,3382.0,2219
AV01325-1,AV01325,Rice Husk,2689.0,2300
AV01326-1,AV01326,Rice Husk,3160.0,2237
AV01327-1,AV01327,Rice Husk,3025.0,2277
AV01328-1,AV01328,Rice Husk,3319.0,2269
AV01329-1,AV01329,Rice Husk,2661.0,2243
AV01330-1,AV01330,Rice Husk,3360.0,2209
AV01331-1,AV01331,Rice Husk,3010.0,2262
AV01332-1,AV01332,Rice Husk,3112.0,2248
AV01333-1,AV01333,Rice Husk,2752.0,2199
AV01334-1,AV01334,Rice Husk,2719.0,2287
AV01335-1,AV01335,Rice Husk,3208.0,2282
AV01336-1,AV01336,Rice Husk,2531.0,2200
AV01337-1,AV01337,Rice Husk,2638.0,2266
AV01338-1,AV01338,Rice Husk,3036.0,2242
AV01339-1,AV01339,Rice Husk,3117.0,2257
AV01340-1,AV01340,Rice Husk,2932.0,2327
AV01341-1,AV01341,Rice Husk,2734.0,2333
AV01342-1,AV01342,Mustard Stalk,2380.0,2570
AV01343-1,AV01343,Mustard Stalk,2372.0,2641
AV01344-1,AV01344,Mustard Stalk,2044.0,2673
AV01345-1,AV01345,Mustard Stalk,2604.0,2673
AV01346-1,AV01346,Mustard Stalk,2524.0,2561
AV01347-1,AV01347,Mustard Stalk,2382.0,2621
AV01348-1,AV01348,Mustard Stalk,2013.0,2580
AV01349-1,AV01349,Mustard Stalk,2554.0,2636
AV01350-1,AV01350,Mustard Stalk,1948.0,2579
AV01351-1,AV01351,Mustard Stalk,2006.0,2608
AV01352-1,AV01352,Mustard Stalk,2079.0,2663
AV01353-1,AV01353,Mustard Stalk,2322.0,2679
AV01354-1,AV01354,Mustard Stalk,2593.0,2637
AV01355-1,AV01355,Mustard Stalk,2547.0,2642
AV01356-1,AV01356,Mustard Stalk,2338.0,2638
AV01357-1,AV01357,Mustard Stalk,2386.0,2553
AV01358-1,AV01358,Mustard Stalk,2474.0,2632
AV01359-1,AV01359,Mustard Stalk,1873.0,2677
AV01360-1,AV01360,Mustard Stalk,2044.0,2644
AV01361-1,AV01361,Mustard Stalk,1897.0,2663
AV01362-1,AV01362,Mustard Stalk,2576.0,2589
AV01363-1,AV01363,Mustard Stalk,1863.0,2654
AV01364-1,AV01364,Mustard Stalk,2207.0,2559
AV01365-1,AV01365,Mustard Stalk,2386.0,2658
AV01366-1,AV01366,Pellets,18348.0,7308
AV01367-1,AV01367,Rice Husk,3183.0,2267
AV01368-1,AV01368,Rice Husk,3472.0,2391
AV01369-1,AV01369,Rice Husk,3455.0,2321
AV01370-1,AV01370,Rice Husk,3153.0,2332
AV01371-1,AV01371,Rice Husk,3198.0,2336
AV01372-1,AV01372,Rice Husk,2983.0,2300
AV01373-1,AV01373,Rice Husk,3219.0,2367
AV01374-1,AV01374,Rice Husk,2939.0,2352
AV01375-1,AV01375,Rice Husk,3395.0,2367
AV01376-1,AV01376,Rice Husk,2742.0,2270
AV01377-1,AV01377,Rice Husk,3106.0,2275
AV01378-1,AV01378,Rice Husk,2895.0,2302
AV01379-1,AV01379,Rice Husk,3372.0,2333
AV01380-1,AV01380,Rice Husk,2913.0,2305
AV01381-1,AV01381,Rice Husk,2549.0,2364
AV01382-1,AV01382,Rice Husk,3261.0,2340
AV01383-1,AV01383,Rice Husk,3032.0,2357
AV01384-1,AV01384,Rice Husk,2916.0,2272
AV01385-1,AV01385,Rice Husk,2617.0,2358
AV01386-1,AV01386,Rice Husk,2807.0,2324
AV01387-1,AV01387,Rice Husk,3316.0,2393
AV01388-1,AV01388,Rice Husk,3190.0,2339
AV01389-1,AV01389,Rice Husk,2722.0,2274
AV01390-1,AV01390,Rice Husk,2920.0,2293
AV01391-1,AV01391,Rice Husk,2607.0,2300
AV01392-1,AV01392,Rice Husk,3467.0,2351
AV01393-1,AV01393,Rice Husk,2854.0,2328
AV01394-1,AV01394,Rice Husk,2722.0,2350
AV01395-1,AV01395,Rice Husk,3131.0,2267
AV01396-1,AV01396,Rice Husk,2707.0,2346
AV01397-1,AV01397,Rice Husk,3154.0,2305
AV01398-1,AV01398,Rice Husk,2855.0,2358
AV01399-1,AV01399,Rice Husk,3453.0,2359
AV01400-1,AV01400,Rice Husk,3267.0,2369
AV01401-1,AV01401,Rice Husk,3317.0,2311
AV01402-1,AV01402,Rice Husk,3137.0,2392
AV01403-1,AV01403,Rice Husk,2572.0,2364
AV01404-1,AV01404,Rice Husk,3310.0,2361
AV01405-1,AV01405,Rice Husk,2772.0,2323
AV01406-1,AV01406,Rice Husk,3294.0,2357
AV01407-1,AV01407,Rice Husk,2842.0,2284
AV01408-1,AV01408,Rice Husk,2554.0,2309
AV01409-1,AV01409,Rice Husk,3359.0,2277
AV01410-1,AV01410,Rice Husk,3173.0,2313
AV01411-1,AV01411,Rice Husk,2524.0,2277
AV01412-1,AV01412,Rice Husk,3353.0,2335
AV01413-1,AV01413,Mustard Stalk,2681.0,2741
AV01414-1,AV01414,Mustard Stalk,3135.0,2741
AV01415-1,AV01415,Mustard Stalk,2736.0,2646
AV01416-1,AV01416,Mustard Stalk,2623.0,2746
AV01417-1,AV01417,Mustard Stalk,3024.0,2744
AV01418-1,AV01418,Mustard Stalk,3134.0,2601
AV01419-1,AV01419,Mustard Stalk,2914.0,2648
AV01420-1,AV01420,Mustard Stalk,2682.0,2604
AV01421-1,AV01421,Mustard Stalk,3163.0,2696
AV01422-1,AV01422,Mustard Stalk,2550.0,2696
AV01423-1,AV01423,Mustard Stalk,2780.0,2724
AV01424-1,AV01424,Mustard Stalk,3165.0,2712
AV01425-1,AV01425,Mustard Stalk,2854.0,2718
AV01426-1,AV01426,Mustard Stalk,2469.0,2685
AV01427-1,AV01427,Mustard Stalk,2651.0,2645
AV01428-1,AV01428,Mustard Stalk,3251.0,2624
AV01429-1,AV01429,Mustard Stalk,2768.0,2638
AV01430-1,AV01430,Mustard Stalk,2479.0,2734
AV01431-1,AV01431,Mustard Stalk,3299.0,2659
AV01432-1,AV01432,Pellets,18908.0,7483
AV01433-1,AV01433,Rice Husk,3243.0,2319
AV01434-1,AV01434,Rice Husk,2889.0,2347
AV01435-1,AV01435,Rice Husk,2697.0,2351
AV01436-1,AV01436,Rice Husk,3290.0,2351
AV01437-1,AV01437,Rice Husk,2810.0,2406
AV01438-1,AV01438,Rice Husk,3399.0,2428
AV01439-1,AV01439,Rice Husk,2585.0,2429
AV01440-1,AV01440,Rice Husk,3212.0,2436
AV01441-1,AV01441,Rice Husk,2584.0,2420
AV01442-1,AV01442,Rice Husk,3077.0,2430
AV01443-1,AV01443,Rice Husk,3084.0,2398
AV01444-1,AV01444,Rice Husk,3173.0,2417
AV01445-1,AV01445,Rice Husk,2647.0,2351
AV01446-1,AV01446,Rice Husk,3008.0,2373
AV01447-1,AV01447,Rice Husk,3139.0,2353
AV01448-1,AV01448,Rice Husk,2528.0,2321
AV01449-1,AV01449,Rice Husk,3264.0,2453
AV01450-1,AV01450,Rice Husk,3174.0,2340
AV01451-1,AV01451,Rice Husk,2984.0,2326
AV01452-1,AV01452,Rice Husk,2697.0,2399
AV01453-1,AV01453,Rice Husk,3264.0,2397
AV01454-1,AV01454,Rice Husk,2518.0,2406
AV01455-1,AV01455,Rice Husk,3392.0,2330
AV01456-1,AV01456,Rice Husk,2693.0,2460
AV01457-1,AV01457,Rice Husk,3054.0,2452
AV01458-1,AV01458,Rice Husk,2978.0,2353
AV01459-1,AV01459,Rice Husk,3016.0,2432
AV01460-1,AV01460,Rice Husk,2867.0,2427
AV01461-1,AV01461,Rice Husk,3208.0,2400
AV01462-1,AV01462,Rice Husk,3320.0,2392
AV01463-1,AV01463,Rice Husk,2594.0,2327
AV01464-1,AV01464,Rice Husk,3139.0,2405
AV01465-1,AV01465,Rice Husk,2955.0,2431
AV01466-1,AV01466,Rice Husk,3241.0,2319
AV01467-1,AV01467,Rice Husk,2981.0,2398
AV01468-1,AV01468,Rice Husk,2773.0,2350
AV01469-1,AV01469,Rice Husk,2581.0,2430
AV01470-1,AV01470,Rice Husk,3030.0,2413
AV01471-1,AV01471,Rice Husk,3362.0,2383
AV01472-1,AV01472,Rice Husk,2718.0,2421
AV01473-1,AV01473,Rice Husk,2951.0,2437
AV01474-1,AV01474,Rice Husk,2978.0,2355
AV01475-1,AV01475,Rice Husk,2673.0,2319
AV01476-1,AV01476,Rice Husk,3323.0,2339
AV01477-1,AV01477,Rice Husk,2748.0,2448
AV01478-1,AV01478,Rice Husk,3130.0,2334
AV01479-1,AV01479,Rice Husk,2556.0,2369
AV01480-1,AV01480,Mustard Stalk,3498.0,2748
AV01481-1,AV01481,Mustard Stalk,3442.0,2731
AV01482-1,AV01482,Mustard Stalk,3423.0,2690
AV01483-1,AV01483,Mustard Stalk,2830.0,2816
AV01484-1,AV01484,Mustard Stalk,3364.0,2716
AV01485-1,AV01485,Mustard Stalk,3498.0,2732
AV01486-1,AV01486,Mustard Stalk,3453.0,2698
AV01487-1,AV01487,Mustard Stalk,3315.0,2716
AV01488-1,AV01488,Mustard Stalk,2646.0,2666
AV01489-1,AV01489,Mustard Stalk,2836.0,2736
AV01490-1,AV01490,Mustard Stalk,3281.0,2757
AV01491-1,AV01491,Mustard Stalk,3099.0,2719
AV01492-1,AV01492,Mustard Stalk,2872.0,2742
AV01493-1,AV01493,Mustard Stalk,3553.0,2772
AV01494-1,AV01494,Mustard Stalk,3110.0,2782
AV01495-1,AV01495,Mustard Stalk,2808.0,2813
AV01496-1,AV01496,Mustard Stalk,3233.0,2814
AV01497-1,AV01497,Pellets,18578.0,7306
AV01498-1,AV01498,Rice Husk,2901.0,2395
AV01499-1,AV01499,Rice Husk,3063.0,2377
AV01500-1,AV01500,Rice Husk,2796.0,2414
AV01501-1,AV01501,Rice Husk,2598.0,2425
AV01502-1,AV01502,Rice Husk,2383.0,2432
AV01503-1,AV01503,Rice Husk,3097.0,2444
AV01504-1,AV01504,Rice Husk,2382.0,2381
AV01505-1,AV01505,Rice Husk,2688.0,2381
AV01506-1,AV01506,Rice Husk,2942.0,2338
AV01507-1,AV01507,Rice Husk,2555.0,2338
AV01508-1,AV01508,Rice Husk,2426.0,2418
AV01509-1,AV01509,Rice Husk,2929.0,2343
AV01510-1,AV01510,Rice Husk,2732.0,2426
AV01511-1,AV01511,Rice Husk,2337.0,2400
AV01512-1,AV01512,Rice Husk,2586.0,2408
AV01513-1,AV01513,Rice Husk,2798.0,2360
AV01514-1,AV01514,Rice Husk,2369.0,2348
AV01515-1,AV01515,Rice Husk,3068.0,2339
AV01516-1,AV01516,Rice Husk,2414.0,2468
AV01517-1,AV01517,Rice Husk,2944.0,2371
AV01518-1,AV01518,Rice Husk,2954.0,2459
AV01519-1,AV01519,Rice Husk,2772.0,2385
AV01520-1,AV01520,Rice Husk,2620.0,2422
AV01521-1,AV01521,Rice Husk,2931.0,2468
